source_year,rank,list_title,title,author,average_rating,ratings_count,reviews_count,description,genres,pages,published_date,language,publisher,isbn,edition_count,book_url,image_url,source
1971,,,Maurice,E. M. Forster,3.6923077,13.0,,,"Fiction, Gay men, Gay men in fiction, England in fiction, University of Cambridge, University of Cambridge in fiction, Fiction in English, Criticism and interpretation, Coming of age, Homosexuality",,1971,"heb, eng, spa, ita, dut, fre","Alianza Editorial Sa, Plume, Penguin BOOKS LTD, Audible Studios on Brilliance Audio, Christian Bourgois",8432204668,59,https://openlibrary.org/works/OL88877W,https://covers.openlibrary.org/b/id/1364882-M.jpg,Open Library API
1971,,,The Day of the Jackal,Frederick Forsyth,4.2105265,19.0,,,"Fiction, Literature, Assassination attempts, Assassins, Attempted assassination, France, fiction, Fiction, espionage, Fiction, historical, Fiction, thrillers, espionage, Fiction, historical, general",,1971,"eng, spa, ger, rus, jpn, ita","Bantam Books, Curley Pub., Blackstone Audio, Inc., Corgi, Books On Tape, INC.",1441711651,68,https://openlibrary.org/works/OL7923819W,https://covers.openlibrary.org/b/id/77394-M.jpg,Open Library API
1971,,,To your scattered bodies go,Philip José Farmer,3.5652175,23.0,,,"Hugo Award Winner, Fiction in English, award:hugo_award=novel, award:hugo_award=1972, Science fiction, Riverworld (imaginary place), fiction, Fiction, science fiction, general",,1971,"eng, spa","SFBC Science Fiction, Panther, Gregg Press, Science Fiction Book Club, SFBC",9780425050262,26,https://openlibrary.org/works/OL273080W,https://covers.openlibrary.org/b/id/382159-M.jpg,Open Library API
1971,,,Go Ask Alice,Beatrice Sparks,3.6862745,51.0,,,"homelessness, bad trips, psychiatric hospitals, child prostitution, probation, hitchhiking, child sexual abuse, heroin, rape, psychedelic experiences",,1971,"eng, spa, fre","Simon and Schuster Books for Young Readers, Martinez Roca S a Ediciones, Prentice Hall, Methuen, Vintage Books",1784873179,41,https://openlibrary.org/works/OL264729W,https://covers.openlibrary.org/b/id/8749018-M.jpg,Open Library API
1971,,,Grendel,John Gardner,4.1764708,17.0,,,"Fantasy fiction, Beowulf, Monsters, Adaptations, Fiction, Epic poetry, English (Old), Heroes, Dragons, Medieval Civilization, Civilization, Anglo-Saxon",,1971,"ger, eng","Milena Verlag, Recorded Books, Macmillan, Recorded Books, Inc. and Blackstone Publishing, Vintage",9780345250766,35,https://openlibrary.org/works/OL280307W,https://covers.openlibrary.org/b/id/419836-M.jpg,Open Library API
1971,,,Rooster who set out to see the world,Eric Carle,3.7777777,18.0,,,"Juvenile fiction, Animals, Counting, Animals in fiction, Set theory, Fiction, Numbers, Roosters, Children's fiction, Roosters, fiction",,1971,"ita, spa, fre, eng, ger, heb","Mavibulut Yayinlari, Gerstenberg, Scholastic, Perfection Learning Prebound, Franklin Watts",9781484402399,36,https://openlibrary.org/works/OL53026W,https://covers.openlibrary.org/b/id/1642391-M.jpg,Open Library API
1972,,,Watership Down,Richard Adams,4.1359224,103.0,,,"Rabbits, Adventure and adventurers, Open Library Staff Picks, Fiction, Children's stories, Survival, Juvenile fiction, Adventure stories, English Fantasy fiction, Nature",,1972,"ger, heb, eng, kor, vie, dan, rus, ita, dut, chi, fin","Amfora, Charnwood, Potter/Ten Speed/Harmony/Rodale, Highbridge Audio, Avon",6068811743,97,https://openlibrary.org/works/OL2096536W,https://covers.openlibrary.org/b/id/6450196-M.jpg,Open Library API
1972,,,I Have No Mouth and I Must Scream,Harlan Ellison,4.116279,43.0,,,"Fiction, science fiction, collections & anthologies",,1972,eng,"Audio Literature, Pyramid Books, Ace Books",9780441363957,5,https://openlibrary.org/works/OL1737320W,https://covers.openlibrary.org/b/id/5540875-M.jpg,Open Library API
1972,,,The Farthest Shore,Ursula K. Le Guin,3.8958333,48.0,,,"Magic, Magia, Fantasy fiction, Fiction in English, Fiction, Fantasy, Wizards, Children's stories, Ficción, Large type books",,1972,"ger, heb, eng, tur, spa, und, ita, cat, swe, chi, fre","Atheneum Books for Young Readers, Zemorah, Bitan, Minotauro, Turtleback Books Distributed by Demco Media, MINOTAURO",975342079X,65,https://openlibrary.org/works/OL59855W,https://covers.openlibrary.org/b/id/6498990-M.jpg,Open Library API
1972,,,Tales of a Fourth Grade Nothing,Judy Blume,4.185185,27.0,,,"turtles, Humorous stories, Brothers, Juvenile fiction, Family life, Fiction, Family, Brothers and sisters, Families, Humorous fiction",,1972,"fre, eng","Penguin Publishing Group, Chivers Press, Demco Media, A Yearling Publishing Book, Scholastic, Inc.",0784830460,56,https://openlibrary.org/works/OL1838382W,https://covers.openlibrary.org/b/id/9268263-M.jpg,Open Library API
1972,,,The Stepford Wives,Ira Levin,3.6666667,30.0,,,"horror tales, conspiracy, photographers, satire, thriller, horror fiction, Married women, Robots, Fiction, Science fiction",,1972,"slo, spa, eng, por, fre, ger","Fawcett, Klett, Sander, Vydavatel'sto Motyl, Trafalgar Square",8723901683,41,https://openlibrary.org/works/OL28319W,https://covers.openlibrary.org/b/id/8409254-M.jpg,Open Library API
1972,,,Charlie and the Great Glass Elevator,Roald Dahl,3.528302,53.0,,,"Charlie Bucket (Fictitious character), Juvenile fiction, Children's fiction, Outer space, fiction, Science fiction, Humorous stories, Outer space, Fiction, Eccentrics and eccentricities, Chocolate industry",,1972,"tur, fre, por, wel, eng, chi, spa, ger, und, rus, pol, jpn, ita","Sigong Junior  시공주니어, Bantam Books, Alfaguara, Santillana Educación, S.L., Folio Junior",9789707702516,113,https://openlibrary.org/works/OL45793W,https://covers.openlibrary.org/b/id/7893583-M.jpg,Open Library API
1972,,,Lady of Quality,Georgette Heyer,4.0454545,22.0,,,"Fiction, Romance, Historical, Regency, Love stories, History, Great Britain, fiction, English fiction, Heiresses, Female friendship, Guardian and ward, Runaway women, American Historical fiction",,1972,"tur, eng, ger","Bantam Books, Koridor, Penguin Random House, E P Dutton, Sourcebooks Casablanca",9781446456309,30,https://openlibrary.org/works/OL4092569W,https://covers.openlibrary.org/b/id/78593-M.jpg,Open Library API
1972,,,Bridge to Terabithia,Katherine Paterson,4.140351,57.0,,,"Amistad, Children's stories, Death, Ficción juvenil, Fiction, Friendship, Grief, History, Juvenile fiction, Muerte",,1972,"spa, eng, dut, fre, pol, chi, heb, rus, afr","Thorndike Press, Azbuka, Library Reproduction Services, Rageot, HarperChildrensAudio",0758700032,103,https://openlibrary.org/works/OL27079W,https://covers.openlibrary.org/b/id/12627341-M.jpg,Open Library API
1972,,,The Gods Themselves,Isaac Asimov,4.0444446,45.0,,,"Fiction in English, Hugo Award Winner, award:hugo_award=1973, award:hugo_award=novel, Science fiction, American Science fiction, Fiction, science fiction, general, award:nebula_award=novel, Technology and civilization, Fiction",,1972,"pol, spa, tur, ger, por, fre, chi, eng, ita","Tandem Library, Fawcett Crest, Grafton, Gollancz, Doubleday",0575129050,49,https://openlibrary.org/works/OL46395W,https://covers.openlibrary.org/b/id/15138118-M.jpg,Open Library API
1972,,,The dark is rising,Susan Cooper,4.0,20.0,,,"Fiction, Fantasy, Good and evil, Juvenile fiction, Will Stanton (Fictitious character), Magic, Fantasies, Children's fiction, Fantasy fiction, Magic, fiction",,1972,"swe, chi, und, fre, eng, spa, ger","Chatto & Windus, ISIS Large Print Books, Puffin Books, Atheneum, Hunan shao nian er tong chu ban she",9780689303173,58,https://openlibrary.org/works/OL894245W,https://covers.openlibrary.org/b/id/9363540-M.jpg,Open Library API
1973,,,The Princess Bride,William Goldman,4.244898,98.0,,,"Castles, Fiction, Princesses, Good and evil, Princes, Fiction, action & adventure, Fiction, fantasy, general, Fiction, romance, fantasy, Romance fiction, Fantasy",,1973,eng,"Tandem Library, Perfection Learning Prebound, Dove Entertainment Inc, Futura, Severn House Publishers Ltd",9780345916129,31,https://openlibrary.org/works/OL486967W,https://covers.openlibrary.org/b/id/9284881-M.jpg,Open Library API
1973,,,The ones who walk away from Omelas,Ursula K. Le Guin,4.275,40.0,,,"Fantasy, Conduct of life, Fiction, Children's fiction, Fantasy fiction, Fiction, science fiction, general",,1973,"eng, spa","Almagesto, Harper Perennial, Nordica, Publisher ... enter here, Creative Education",8418930470,8,https://openlibrary.org/works/OL15056584W,https://covers.openlibrary.org/b/id/3993167-M.jpg,Open Library API
1973,,,"Momo oder Die seltsame Geschichte von den Zeit-Dieben und von dem Kind, das den Menschen die gestohlene Zeit zurückbrachte",Michael Ende,4.529412,34.0,,,"Girls, Juvenile fiction, Time, Literatura infantil alemana, fiction, fantasy, interest, tortoises, future, lilies",,1973,"slo, tha, por, baq, ara, bul, kor, gre, slv, per, dut, ger, rus, pol, lit, ita, tur, fre, heb, jpn, cat, ast, eng, chi, spa, est, vie, dan, swe, glg","Gyldendal, Nhã Nam, PUNTO DE LECTURA, Tiritamm, Punto de Lectura",9781592394142,108,https://openlibrary.org/works/OL2271626W,https://covers.openlibrary.org/b/id/8574580-M.jpg,Open Library API
1973,,,The Book of Dragons,Edith Nesbit,3.7857144,14.0,,,"Juvenile fiction, Children's stories, English, Fiction, Fairy tales, Dragons, Short stories, Children: Grades 2-3, Children's fiction, Dragons, fiction, Children's stories",,1973,"spa, eng, fre","Wyatt North, Random House Children's Books, Cloud Cover Classics, Createspace Independent Publishing Platform, Read & Co. Children's",1792863683,706,https://openlibrary.org/works/OL99529W,https://covers.openlibrary.org/b/id/4342323-M.jpg,Open Library API
1973,,,Sula,Toni Morrison,3.804878,41.0,,,"Fiction, African American women, Female friendship, City and town life, Romans, nouvelles, Fiction in English, Amitié féminine, Vie urbaine, Noires américaines, Literature",,1973,"spa, eng, tur, fre, ger","Thorndike Press, Sel Yayincilik, Plume, Random House Audio, Columna CAT",9780553138450,55,https://openlibrary.org/works/OL50567W,https://covers.openlibrary.org/b/id/8384008-M.jpg,Open Library API
1973,,,Jaws,Peter Benchley,4.3913045,23.0,,,"blue sharks, dolphins, shark cage diving, bang sticks, harpoons, Mafia, selectmen, connivance, great white sharks, thrillers",,1973,"eng, ger, chi, fre, spa, rus","Huang guan chu ban she, Pan Publishing, Pearson Education, Limited, Audiogo, Pan Books",1602835837,58,https://openlibrary.org/works/OL3454854W,https://covers.openlibrary.org/b/id/8440296-M.jpg,Open Library API
1973,,,Breakfast of Champions,Kurt Vonnegut,3.8656716,67.0,,,"Authorship, Science fiction, Fiction, Classic Literature, Drama, American fiction (fictional works by one author), Humorous stories, Satire, Kilgore Trout (Fictitious character), Sexuality",,1973,"fre, eng, rus","Tandem Library, KRISTALL, Seuil, Delacorte Press/Seymour Lawrence, Caedmon Audio Cassette",0440131480,26,https://openlibrary.org/works/OL98488W,https://covers.openlibrary.org/b/id/280213-M.jpg,Open Library API
1973,,,Anak Semua Bangsa,Pramoedya Ananta Toer,4.5,12.0,,,"Fiction, general, History, Fiction, Indonesia, fiction, Anti-imperialist movements, Indonesian fiction",,1973,"chi, dut, eng, spa, ind","Hasta Mitra, Penguin (Non-Classics), Destino Ediciones, Unionsverlag, Beijing da xue chu ban she",0688127266,13,https://openlibrary.org/works/OL307178W,https://covers.openlibrary.org/b/id/6635926-M.jpg,Open Library API
1973,,,The House with a Clock in Its Walls,John Bellairs,4.2352943,17.0,,,"Magic, Fiction, Children's stories, Juvenile fiction, Magicians, Juvenile works, Juvenile audience, clocks, Halloween, tombs",,1973,"pol, fre, spa, eng","BWI Bound, Listening Library, Amber, Penguin Publishing Group, Turtleback Books Distributed by Demco Media",9780091328009,41,https://openlibrary.org/works/OL3338193W,https://covers.openlibrary.org/b/id/12667783-M.jpg,Open Library API
1973,,,Rubyfruit Jungle,Rita Mae Brown,3.9166667,12.0,,,"Lesbians, Fiction, Fiction in English, Sexuality, Fiction, lesbian, LGBTQ novels, Fiction, lgbtq+, lesbian",,1973,"ita, eng, heb, ger","Sifriyat poʻalim, Vintage Books, Transworld Publishers Limited, Smashwords, Quality Paperback Book Club",9780553111477,35,https://openlibrary.org/works/OL29528W,https://covers.openlibrary.org/b/id/1019736-M.jpg,Open Library API
1974,,,The Mote in God's Eye,"Larry Niven, Jerry Pournelle, L.J. Ganser",4.0425534,47.0,,,"American Science fiction, Science fiction, Fiction in English, Life on other planets, Fiction, Fiction, science fiction, general, American literature",,1974,"eng, spa, fre","Le Bélial, Simon and Schuster, Spectrum Literary Agency, Minotauro, Albin Michel",9780671491758,31,https://openlibrary.org/works/OL15331302W,https://covers.openlibrary.org/b/id/408133-M.jpg,Open Library API
1974,,,The Dispossessed,Ursula K. Le Guin,4.428571,35.0,,,"Anarchism, Anarquismo, Ciencia-ficción, Communal living, Ficción, Fiction, Fiction in English, Físicos, Hugo Award Winner, Life on other planets",,1974,"cat, tur, fre, heb, por, dut, eng, chi, spa, gre, ger, pol, ita","Keter, Harper Paperbacks, Gollancz, Avon Books, Tandem Library",9780060504007,75,https://openlibrary.org/works/OL59863W,https://covers.openlibrary.org/b/id/6979680-M.jpg,Open Library API
1974,,,Leopard in the Snow,Anne Mather,3.5,20.0,,,"Fiction, Romance, Contemporary, Prisoner, fiction, Car racing, fiction, Death, fiction, Grief, fiction, Loss, fiction, Robbing the cradle, fiction",,1974,eng,"Magna Large Print Books, Mills & Boon, Harlequin Books, Oxford University Press, Harlequin",9780263726398,9,https://openlibrary.org/works/OL3771279W,https://covers.openlibrary.org/b/id/6968334-M.jpg,Open Library API
1974,,,The Forever War,Joe Haldeman,4.101124,89.0,,,"Aging, Hugo Award Winner, Fiction in English, Aging in fiction, Space and time, Fiction, Space and time in fiction, Space warfare, Science fiction comic books, strips, award:hugo_award=1976",,1974,"por, fre, eng, spa, ger","J'AI LU, Dargaud, Thomas Dunne Books, J'ai lu, Gollancz",3453304675,44,https://openlibrary.org/works/OL271163W,https://covers.openlibrary.org/b/id/10693768-M.jpg,Open Library API
1974,,,Carrie,Stephen King,4.006024,166.0,,,"occult & supernatural fiction, horror fiction, psychological thrillers, Fiction, Horror, American Horror tales, thriller, Epistolary novel, telekinesis, Menarche",,1974,"ita, spa, fre, ger, eng, rus, por, chi","Bastei-Verlag Gustav H. Lübbe GmbH & Co., Editora Objetiva, Forward Press, Plaza & Janés Editores, DoubleDay",9780451139795,118,https://openlibrary.org/works/OL81626W,https://covers.openlibrary.org/b/id/9256043-M.jpg,Open Library API
1974,,,"Flow my tears, the policeman said",Philip K. Dick,3.8181818,22.0,,,"Fiction, Identity (Psychology), Science Fiction, Television personalities, Fiction, science fiction, general, Large type books, FICTION / Science Fiction / General, FICTION / Literary, General, Literary",,1974,"ger, heb, eng, pol, chi, fre","Mariner Books, Houghton Mifflin Harcourt Trade & Reference Publishers, FISCHER Taschenbuch, Alfa Yayinlari, Gollancz, an imprint of Orion Publishing, 2001",0879979690,35,https://openlibrary.org/works/OL2172518W,https://covers.openlibrary.org/b/id/9251771-M.jpg,Open Library API
1974,,,Post office,Charles Bukowski,3.7209303,43.0,,,"Fiction, Postal service, Employees, Classic Literature, United States Postal Service, Letter carriers, Alcoholics, Los angeles (calif.), fiction, Fiction, general, American fiction",,1974,"rus, ger, eng","Ecco, HarperCollins, Ecco Press, W.H. Allen, Black Sparrow Press",9780061492570,16,https://openlibrary.org/works/OL50457W,https://covers.openlibrary.org/b/id/670128-M.jpg,Open Library API
1974,,,"Not a Penny More, Not a Penny Less",Jeffrey Archer,3.857143,14.0,,,"Fiction in English, Fiction, general, Monte-carlo (monaco), fiction, Extortion, Fiction, Fiction, suspense, Crime, fiction, English fiction, Swindlers and swindling, Revenge",,1974,"eng, kor, pol, spa, ita, mar","Fawcett, JONATHAN CAPE / BOOK CLUB ASSOCIATES, Coronet, Harper Collins, Ballantine Books",9780261671270,70,https://openlibrary.org/works/OL1807075W,https://covers.openlibrary.org/b/id/14313723-M.jpg,Open Library API
1974,,,Kongres futurologiczny,Stanisław Lem,4.142857,21.0,,,"Polish fiction, Science fiction, future, Slavic philology, Fiction, science fiction, general, Polish Science fiction",,1974,"eng, fre, spa, pol, ger","Bruguera, Penguin Books, Limited, Harcourt Brace Jovanovich, Mandarin, J'ai lu",3518370340,25,https://openlibrary.org/works/OL2683552W,https://covers.openlibrary.org/b/id/4904082-M.jpg,Open Library API
1974,,,The Magic Of Living (Best of Betty Neels),Betty Neels,4.090909,11.0,,,"Fiction, Romance, Contemporary, Fiction in English",,1974,eng,"Harlequin Books (Mm), Ulverscroft Large Print, Mills & Boon, Linford, Harlequin",0263799107,12,https://openlibrary.org/works/OL3457793W,https://covers.openlibrary.org/b/id/218761-M.jpg,Open Library API
